entrez	length
23252	31237
54726	46939
55593	38759
139562	1722
51633	16790
161725	395275
56957	72964
5013	8096
5015	10574
124641	1403
341350	78871
341277	28271
5016	13416
5017	10156
58495	35036
5018	6354
5019	140470
64064	1825
165140	1762
27199	9011
92106	121901
55074	482516
54995	6251
9943	90435
5021	19211
5020	3646
5023	19915
22953	4960
5024	36456
5025	24010
5026	22928
9127	18314
5027	55213
27334	18395
5032	3679
64805	47910
53829	3237
9934	67052
5028	6308
5029	46327
5030	1638
5031	34122
286530	74912
5033	89757
8974	37706
283208	51731
5034	17376
54681	17245
641455	36318
647033	2750
5036	9351
80227	54415
340529	2236
645974	3167
80336	29256
728773	3933
26986	19172
5042	2429
132430	253330
8761	15974
140886	3745
390748	7529
8106	5997
133015	58546
135138	588622
55690	174472
23241	97429
29993	70186
11252	145410
29763	8925
29943	40882
11240	52692
51702	35154
23569	55809
353238	29503
5047	5328
54623	5477
5048	92407
5049	33889
5050	5767
5051	38400
55824	144258
8712	8572
389860	50982
203569	3824
139793	7315
9506	5004
90737	3762
5053	121552
10606	28829
10605	31152
400961	44372
51247	27888
55003	18917
5058	192940
5062	92790
5063	283120
10298	57030
56924	38424
57144	301691
79728	38175
23022	431402
445815	531724
114299	310688
342979	8770
54873	48422
5064	39394
25891	98473
5066	276322
9924	17777
255967	160314
53354	66077
80025	44306
79646	30873
55229	18085
24145	56755
56666	9564
116337	8928
196743	12432
167153	75829
64282	82399
11044	43613
89932	38782
390928	29063
10914	64740
56903	4292
64895	45838
60676	382442
5069	248569
9061	106568
9060	87827
152559	52213
124222	4136
54852	123646
79957	5202
164091	15223
85315	45626
344838	14844
347746	1796
145624	2411
347745	341
8123	3372
117583	1074687
56288	705765
50855	1818
84612	22161
84552	90282
8505	123753
5071	1380385
11315	23851
55486	58413
25849	116997
5073	194585
84875	9302
57097	64610
64761	39974
54625	50114
165631	63121
54956	55200
142	47402
10038	14863
10039	6577
143	92063
56965	31373
79668	180691
83666	36860
25973	7625
25859	59944
55742	158915
29780	173775
64098	38241
139135	113555
23178	44165
160065	3588
399967	2715
100169851	5604
399968	6756
219988	32321
197135	45674
23598	20542
5074	106223
5075	12827
5076	94548
5077	99111
5078	7850
5079	200999
5080	33169
5081	118020
7849	62924
5083	21794
22976	59729
55872	28193
64081	50298
59351	2504
55193	140546
5087	326863
5089	5469
5090	220005
80714	56977
57326	12019
50652	23133
5092	6285
84105	57513
5093	1726
5094	29060
54039	298729
57060	10012
5095	441422
5096	79846
57575	59312
27328	843920
83259	742184
51294	15231
65217	1826411
27253	99207
54510	13612
57526	118629
5097	28017
64881	5837
5099	426939
5100	5751
5101	927502
56139	156450
56138	144834
56137	137039
56136	130223
56147	226211
56146	217495
56145	211290
56144	205279
56143	190734
56142	184387
56141	178078
56140	171160
9752	164575
56135	86048
56134	45871
56126	3294
56125	4152
56124	3852
56123	5060
56122	3962
56121	3970
57717	4531
54661	2410
54660	3196
84054	4631
29930	7972
56133	4088
56132	3585
56131	3805
26167	3409
56130	3265
56129	3739
56128	2749
56127	4380
56106	99803
56105	91924
26025	82468
56114	182294
56113	174215
56112	169146
56111	157954
56110	148648
56109	139084
56108	130233
9708	121063
56107	110026
56104	162718
56103	152843
56102	142733
8641	125277
56101	114851
56100	104776
56099	95298
56120	1972
5098	37009
56098	27805
56097	23894
200373	115929
51585	30356
64002	27054
84759	2652
7703	15919
10336	65148
84333	121935
84108	48344
55795	44465
63935	13349
5105	7011
5106	9814
27445	410149
5108	107164
5110	61726
115294	81611
55251	20531
359806	1054
5111	11669
57092	20371
5116	121647
80003	312295
399909	23128
22990	207939
26577	71209
5118	5812
542767	3236
126006	5412
654790	26716
5121	61954
27344	4514
5122	42915
5126	258471
54760	9446
5125	472331
5046	186056
9159	31369
255738	25305
58488	94022
78991	17090
51449	23048
5130	53358
9468	114800
5833	10474
5091	109998
11333	13924
11235	52512
22984	49680
80380	60844
5133	9027
84306	21770
5134	9397
27250	28211
9141	6263
10015	71136
10016	43353
10081	16429
132954	35755
79031	14479
5082	10491
5132	17548
347862	10406
10846	660828
50940	485095
201626	100221
5136	386922
5153	29846
5137	811447
5138	98282
5139	320046
5140	230448
5141	52858
5142	582069
5143	40239
9659	243079
5144	1555291
8654	134409
5145	86840
5158	83567
5146	53473
5147	48902
5148	12668
5149	8823
5150	127730
27115	343873
5151	158675
8622	247952
5152	121888
64146	3675
5154	23423
5155	21623
56034	211345
80310	256958
5156	69120
5159	42006
5157	66711
5160	17825
5161	1371
5162	6222
8050	80299
64714	4051
171423	2098
2923	26840
9601	25454
10954	95079
10130	54321
149420	16424
204474	45571
5163	117325
5164	17415
5165	85180
5166	13017
9124	53437
64236	19285
27295	34898
8572	15796
10611	216370
9260	14211
54704	9145
57546	10586
5170	65176
10630	34200
55066	50005
81572	7709
23244	155093
23047	191587
23590	49822
57107	307124
3651	6331
23042	178752
283970	89651
8566	43170
57026	8209
5173	15529
51248	3363
23037	471801
79849	4761
57595	28721
79955	23478
118987	98218
255762	43596
10158	6454
5174	37349
23024	242567
29951	386425
8682	9992
375033	22732
5037	9460
157310	227826
5175	94429
10455	19904
55825	50187
553115	15014
23089	13370
100169890	1313
5178	30644
57162	51769
57161	183257
246330	11010
53918	16128
27043	34363
10400	86426
5179	5684
5184	134841
5187	15890
8864	46064
8863	60896
168741	1547
64065	18914
23481	30388
5188	90519
5192	9853
8800	9219
8799	7576
92960	18102
5193	3776
5194	34270
5195	155812
9409	8460
5824	8344
5189	41497
55670	27406
5828	20786
8504	39811
51555	242051
5830	29921
5190	16359
5191	92251
5197	1187
5196	1313
5198	22895
5201	58066
5202	17487
5203	11874
5204	3999
10471	1337
5207	67091
5208	27964
5209	109730
5210	44699
5211	27333
5213	41151
5214	69330
5216	2878
5217	5991
345456	552
375189	9459
643834	9583
643847	9345
5222	10269
5223	7253
5224	2840
441531	1689
192111	11892
80055	93991
27315	28647
93210	16948
84547	22144
267002	45319
267004	9176
161779	6603
79605	111842
10404	498259
5225	10690
5226	21447
5228	13934
5229	62640
5230	25047
5232	1625
25796	9642
8993	3900
114770	10856
114771	15386
57115	21434
5236	66834
283209	68435
55276	36251
5238	43172
595135	67614
5239	174477
145814	39563
54858	29352
283871	3247
10857	8221
10424	18963
5241	101057
9489	46036
221692	573827
9749	223005
116154	272332
65979	130624
51808	26305
11331	5426
5245	10857
1911	26958
1912	51970
80012	94172
5251	218985
55274	20598
51131	33039
57649	46268
148479	10299
9678	195746
23338	59075
9767	148966
79960	65537
26147	46509
5252	5692
51105	73449
51230	178369
51317	192135
112885	128843
79142	4628
5253	103003
23469	90209
84844	8975
84295	55478
51533	13017
23133	112255
26227	32284
644844	5401
55023	143875
5255	135492
5256	91816
5257	240224
5260	13523
5261	12877
22822	6329
7262	1147
23612	4910
23187	51732
90102	244021
653583	30575
23239	264988
23035	79777
162466	7421
493911	7254
401	5099
8929	4643
29085	1615
57661	35776
10745	63057
57157	158731
254295	21059
84457	71902
9796	12649
5264	22334
51050	30495
221476	16574
5266	1642
55361	35748
55300	45171
728233	14964
375133	44493
5297	151121
5298	35918
8554	139532
9063	116949
10401	10559
51588	31650
10464	234328
8301	112685
9463	19393
55022	247314
80119	11541
5277	16103
9488	36709
5279	2612
5281	36120
54872	41000
5283	10996
10026	130441
9487	134591
93183	7037
23556	145954
84720	11105
51227	7794
9091	14170
5284	17944
94005	18137
51604	10100
128869	116561
55650	13605
284098	4541
54965	23630
84992	2823
80235	23055
55011	6094
120379	22010
118788	127202
5286	121411
5287	72182
5288	473915
5289	132604
5290	91979
5291	182230
5293	99225
5294	43698
113791	10941
5295	86084
5296	17369
8503	134761
30849	67895
23533	86796
146850	67281
200576	92569
29992	27439
29990	9828
5292	5276
11040	5842
415116	3300
5301	995
5300	14482
5303	82288
65018	18053
54984	74938
54103	105668
5305	179741
8396	34214
79837	12230
8394	51582
8395	303936
23396	70305
206426	4242
138429	11077
51268	14086
266971	3775
5304	7662
644139	15617
8544	108789
23761	44073
140464	530
5306	45085
23760	67637
26207	319975
9600	13612
57605	166535
83394	105292
10531	35114
5307	6494
5308	24700
5309	11323
9271	74821
55124	82254
440822	55686
143689	54053
64219	4770
9867	75269
168507	184310
114780	119519
342372	70863
5310	47190
9033	58885
27039	53336
5311	70144
91461	10496
10343	7680
93035	174746
5314	472940
5569	88927
5570	254456
11142	87256
5313	12145
5315	32595
9088	7686
5585	38553
5586	152111
29941	18421
5316	59421
63876	198352
5317	49541
5318	106100
11187	12312
8502	224477
647087	13902
51365	31963
8399	22114
81579	20081
84647	20282
23659	15691
11145	42464
5319	5664
5320	5003
391013	14384
26279	7627
64600	11063
50487	5701
5321	160032
8605	63540
283748	27553
123745	69121
255189	17602
5322	63562
8398	70335
7941	35278
22925	130613
9373	44101
219990	7635
10761	198484
257000	9867
191585	10008
153770	21428
51316	24681
219348	13698
5324	50418
5325	124299
5326	15239
5327	32847
5329	24251
5328	8315
151056	155564
79887	64222
196463	33053
23236	752634
5330	22449
5331	17922
5332	412286
5333	22146
113026	23565
84812	30315
51196	338892
5335	40107
5336	183394
23007	287121
9651	93051
5334	345280
23228	287915
55344	27000
257068	171771
345557	203649
89869	92523
5337	210079
5338	16280
23646	30095
122618	13488
200150	447560
201164	5915
26258	22593
5339	61647
26499	25181
59338	67925
59339	72566
65977	36009
57664	31530
54477	246720
22874	159524
144100	237126
84725	102122
51054	42972
58473	16238
55041	45005
79156	10055
79666	22900
57480	243780
64857	15833
26030	46121
153478	97856
25894	11680
57449	53969
55200	18070
440107	69612
57475	56611
130271	130727
79990	9131
55111	6772
440456	52343
9842	56513
23207	53263
389072	204387
84069	10045
51177	10631
80301	26119
5341	32171
285189	9281
5342	11389
5340	51904
5346	15002
123	19215
10226	29326
729359	18093
440503	12693
55857	120647
5347	11478
10769	6157
1263	6043
10733	18331
126520	11969
51090	28575
5350	13420
5351	40820
5352	92058
8985	11597
5354	16113
5355	3337
5356	15436
5357	117271
5358	89687
5359	29627
57047	105800
57048	4798
57088	58844
389158	29661
5360	13744
51297	7310
83483	25887
57125	88324
84898	473641
5361	54133
5362	222142
55558	19498
91584	525356
5364	26470
23654	32667
5365	15150
10154	159098
23129	51462
148811	22107
135293	70747
5366	4309
5369	9920
5370	10208
5367	3081
56937	63144
11243	27089
83449	57211
5371	53154
5372	12971
5373	51513
5376	35549
5375	7113
23203	13188
9512	32467
5378	93544
441194	16296
441263	42939
5379	15667
5380	15060
5387	20376
5382	26311
5383	30370
5395	38181
10654	17918
139728	18048
25953	76308
11284	6372
154197	21282
5407	18216
5408	24190
119548	50114
5406	21924
9240	2601
10687	9177
29944	3992
114824	5634
84968	2565
55228	5086
57469	4676
5409	2456
5411	7966
56902	18408
5368	26376
285848	71432
57104	6683
80339	23777
8228	30340
150379	12335
10908	27603
375775	91267
50640	57761
55163	7784
87178	59792
4860	7683
10957	4411
55629	4298
25886	79197
282809	106329
134359	43364
79883	22205
127435	23304
50512	43617
5420	56357
79983	102313
23509	30778
23275	23986
57645	16912
23126	56770
5422	303109
23649	44352
5423	33358
5424	33727
5425	8988
10714	76759
57804	2831
26073	10961
84271	31241
5427	44865
54107	3514
56655	11485
5426	63761
11232	19269
5428	18504
5429	44376
11201	51787
51426	94512
27343	9437
27434	10478
353497	170203
10721	114557
25885	85670
84172	37782
9533	45383
51082	46672
64425	17762
5430	30250
5431	52522
5432	9330
5433	14602
5434	8818
5435	88252
5436	5130
5437	6885
5438	1166
246721	34987
548644	34702
84820	78299
5439	5840
5440	3367
5441	2808
11128	54366
55703	152486
10623	21219
661	9497
55718	37728
10621	17256
84265	19811
10622	40628
171568	18807
51728	7201
5442	16336
100101267	69513
646074	13981
285877	1292
25812	12984
94026	3169
266697	2166
29797	15305
29774	13903
9883	72124
5443	7998
55624	31624
51371	19829
10585	20901
29954	45929
22932	17317
5444	26856
5445	30210
5446	36503
10940	42548
10775	10954
51367	2688
10248	1365
64091	18538
64208	22114
64840	11822
5447	71700
10631	36262
25913	107597
340441	72805
388468	36261
317754	36046
445582	55697
728378	55687
404785	31855
23784	31605
5449	17180
5450	27420
5451	206467
5452	111818
25833	83307
5453	2964
5454	4884
5455	4459
5456	3837
5457	5190
5458	3581
5459	2889
5462	1385
5460	6345
134187	8380
5463	32939
11281	490692
100130449	7321
5464	30598
27068	104993
692312	9010
56342	5789
8611	110236
8613	84802
8612	10370
196051	143169
84513	7645
403313	2964
84814	19567
5465	93230
5467	85633
10891	680884
133522	127559
5468	146859
5471	42253
10895	1361
5473	1751
60490	36636
79717	17040
79144	1465
5475	152854
5470	42585
8500	113718
8499	501774
8541	31641
8497	52245
8496	171438
8495	152877
51535	122495
653505	659
653598	784
645142	784
730262	784
644591	754
5478	7157
5479	7205
5480	13475
5481	14269
728448	37418
10450	26853
10105	7865
9360	57063
10465	23884
51645	19974
23759	34031
53938	18426
85313	41548
122769	15975
285755	50956
9677	56810
23262	92526
5493	54641
5494	53337
5495	78527
8493	66093
22843	229763
9647	33456
5496	28392
57460	291158
333926	5334
152926	27053
151742	323375
132160	4874
147699	4730
51400	83613
5498	12453
5499	3675
5500	51192
5501	34545
5514	18207
6992	3469
4659	161892
4660	244003
54776	26724
23368	116132
10848	26727
94274	5137
26472	2464
81706	107348
54866	13342
23645	3670
84919	13770
84988	24139
26051	117330
5502	9413
84152	9890
151242	177144
153743	2233
80316	797
5504	28920
5506	42317
79660	15331
5507	4629
5509	3642
90673	7207
89801	31672
648791	4146
5510	34079
5511	20894
55607	389213
84687	16940
5515	31741
5516	27202
5518	39466
5519	76116
5520	81172
5521	500778
5522	243221
55844	70601
5523	183942
28227	53394
55012	37195
5524	37997
5525	76443
5526	16925
5527	167419
5528	27772
5529	172039
5530	324877
5532	59596
5533	100496
5534	73675
5535	3365
5531	9383
55370	76662
9989	68479
151987	72458
57718	105423
5536	43906
5537	43366
51029	56273
27351	23049
23082	29699
5538	25791
9374	10147
160760	50073
23398	24310
23614	845
5540	12146
5539	3410
10084	5283
80148	49245
54896	20309
130814	26656
84366	799
11230	2841
84106	12585
343071	5374
440560	7030
390999	4168
400736	5221
729528	5242
654348	3006
391004	2997
391003	3459
65121	5231
645425	10878
653606	2780
65122	4823
400735	6989
343068	9258
440561	9108
391002	3914
343070	3851
23532	11665
118471	5310
5542	3769
653247	4027
5544	3793
5545	3359
9055	28538
5546	33284
768206	27753
5547	78804
56980	103386
56981	141111
59335	18389
59336	8729
63978	19639
63977	81171
63976	369418
639	63209
7799	126205
11108	28406
11107	237960
93166	105118
11105	20773
56978	20911
56979	20938
5052	11855
7001	4977
10935	11092
10549	18904
25824	3690
9588	11480
344405	2153
10113	3919
27166	3150
153768	248044
5549	15546
9581	44255
5550	129884
57580	203747
80243	285114
5551	5440
23574	492
5553	3870
10394	4381
10216	18294
5554	290646
5555	5609
646625	10976
85441	16153
144165	132998
166336	353240
4007	11571
29964	6670
5557	20743
5558	332047
145270	70731
100169750	2199
5562	38816
5563	70021
5564	13760
5565	18260
5566	26074
5567	160523
5568	1609
5571	16703
51422	321001
53632	11854
5573	137693
5575	178491
5576	103273
5577	117106
5578	508130
5579	384628
112464	1555
5580	31508
5581	536675
5582	25455
5583	363675
5584	83557
5588	187608
5589	15711
5590	134988
5587	351368
25865	42811
23683	74331
5591	187025
5592	1307462
5593	130467
8575	19761
79706	30303
5612	31176
5613	109309
5616	107575
2834	5651
51052	601
5618	181968
5617	15651
5619	489
5620	841
58531	430
90826	48580
3276	12284
3275	30529
10196	123331
10419	8866
55170	2620
54496	49894
56341	212624
23627	6551
5621	15132
149830	9386
28997	569
29053	1174
29018	1261
147011	8868
10544	43917
5624	11103
58510	13311
5625	23772
84432	6209
60675	13493
10887	14672
128674	17880
58503	12255
8842	115833
150696	16871
5626	4007
5627	101044
11212	17222
5629	58271
283571	23630
8858	16522
8559	58533
27339	16038
26121	16013
84950	16272
55119	10618
55015	32166
9129	31765
55660	66426
25766	22412
8899	43683
9128	17271
24148	51968
10594	34251
5961	28530
5630	3554
221823	1076
5631	22602
5634	32872
5635	44720
5636	74988
55771	51354
57479	35262
54458	4994
78994	5662
79170	5938
222171	3465
51334	330365
285800	3092
284338	8689
729240	3021
643905	1169
163154	1786
729627	2306
389151	1895
389152	2790
255783	1300
388199	8418
80742	7014
11272	3626
553158	160586
79899	168916
55615	69134
80758	10706
133619	37461
5638	107965
5639	10391
79057	11318
79056	28364
80863	5298
112476	3727
285368	6873
401399	11742
5396	76693
51450	57027
8492	73004
10279	8919
5644	12841
10942	4482
64063	5901
11098	161839
83886	7806
124221	3178
260429	3806
167681	13170
146547	11157
136242	13447
339501	30785
5646	48765
360226	6834
339906	4553
377047	2664
345062	15380
29122	5752
339105	6228
221191	15050
203074	28682
5652	4294
400668	9906
56952	103992
283659	131612
5657	7210
158471	294844
58497	27308
57716	20956
442862	24251
768239	4645
5660	34953
29968	32968
8000	12428
84249	133203
23362	559606
23550	51992
5662	17547
5663	87255
5664	33257
55851	1868
653492	18721
5680	18813
5669	13249
5670	18492
5671	18844
5672	13072
5673	18793
5675	15808
5676	13075
440533	13006
5678	16248
100101490	754
11168	46953
5681	36422
85481	22878
5682	138758
5683	15313
5684	27204
5685	12012
5686	27406
5687	38935
5688	6661
143471	59486
5699	2344
122706	1848
5689	18187
5690	41985
5691	11484
5692	2364
5693	9369
5694	2359
5695	61977
5696	3962
5698	5659
5700	18876
5701	24990
29893	5521
5702	7704
5704	10759
5705	4596
5706	21427
5716	7439
5717	38809
5718	28682
5719	16012
10213	103292
5707	115963
5708	9809
5709	17152
5710	12745
5711	26869
9861	13461
5713	9474
5714	9274
